FingerCount,HandType,ThumbX,ThumbY,ThumbZ,IndexX,IndexY,IndexZ,MiddleX,MiddleY,MiddleZ,RingX,RingY,RingZ,PinkyX,PinkyY,PinkyZ,ThumbIndex,IndexMiddle,MiddleRing,RingPinky,PinkyThumb,Gesture
5,101,-21.17875,-42.28642,-25.54341,-19.28476,-28.80482,10.16295,-8.135715,-24.43894,18.28639,5.039558,-22.69391,21.32748,17.98757,-20.92731,16.58423,38,14,13,13,61,3
5,101,-21.9483,-41.94141,-25.96053,-19.29414,-29.0009,10.41209,-7.871662,-24.35399,18.42241,5.162632,-22.56711,21.46941,18.10279,-20.81956,16.65888,38,14,13,13,62,3
5,101,-22.87034,-41.54302,-26.31144,-19.39145,-29.09931,10.62033,-7.736721,-24.38511,18.48647,5.229588,-22.57831,21.53912,18.15223,-20.89015,16.68887,39,14,13,13,62,3
5,101,-23.09344,-41.68217,-26.15558,-19.74626,-28.65273,11.08566,-7.778522,-24.5563,18.48395,5.095291,-22.75809,21.47988,18.03188,-21.02815,16.53711,39,14,13,13,62,3
5,101,-23.41557,-41.48251,-26.27049,-19.51607,-28.94068,10.46348,-7.706436,-24.9603,17.97787,4.603439,-22.97171,20.88422,17.75449,-21.15723,15.92455,39,14,12,14,62,3
5,101,-23.7581,-41.06937,-26.37266,-19.36912,-29.26215,9.891495,-7.416695,-25.08606,17.67975,4.711937,-23.04456,20.60745,17.62676,-21.11539,15.52686,38,14,12,14,62,3
5,101,-23.19085,-41.43717,-26.03394,-19.19583,-30.1292,9.240669,-7.331856,-25.46094,17.51988,4.760555,-23.37243,20.46883,17.46653,-21.27359,15.29332,37,15,12,13,61,3
5,101,-22.44169,-41.68591,-26.4874,-18.33175,-32.1179,6.893166,-6.63839,-25.86743,16.61531,5.386982,-23.78377,20.2156,18.18945,-21.58758,15.56237,34,16,12,13,61,3
5,101,-21.20367,-42.89314,-26.32252,-17.95077,-32.8775,6.005379,-6.215233,-26.23224,16.11884,5.742626,-24.20052,20.13162,18.55634,-21.84633,15.74567,33,16,12,13,61,3
5,101,-22.15219,-43.15325,-26.61814,-17.44149,-33.95547,5.657837,-6.137947,-26.79501,15.84045,5.858067,-24.79633,20.09309,18.70976,-22.30414,15.83743,33,16,12,13,62,3
5,101,-24.03697,-42.79398,-27.58553,-17.03649,-34.90311,5.015671,-6.028397,-27.62555,15.3893,6.184433,-25.6339,19.82192,19.13549,-22.94019,15.74916,34,16,13,13,64,3
5,101,-24.32748,-43.63101,-27.38941,-17.41837,-33.61136,6.264877,-6.098282,-28.24454,15.70657,6.088211,-26.41405,20.12038,18.87972,-23.50785,15.97128,35,15,13,13,64,3
5,101,-23.89758,-44.59447,-26.95028,-18.12838,-31.75813,7.812813,-6.180035,-28.49411,16.26325,5.885571,-26.86035,20.5557,18.52842,-23.82684,16.28524,37,14,12,13,64,3
5,101,-24.40025,-44.67551,-27.0108,-18.11105,-30.97218,8.725418,-6.195961,-28.43659,16.51299,5.859818,-26.94707,20.71625,18.49287,-23.90201,16.36399,38,14,12,13,64,3
5,101,-24.95914,-44.19733,-27.15511,-18.03148,-31.03252,8.955444,-6.205109,-28.11515,16.55547,5.88382,-26.68735,20.69713,18.58674,-23.7406,16.28644,39,14,12,13,64,3
5,101,-24.14451,-44.34725,-26.95016,-18.26684,-30.66163,8.865318,-6.18264,-27.69704,16.59686,5.914337,-26.26016,20.64927,18.70215,-23.42,16.23239,38,14,12,13,64,3
5,101,-22.88863,-44.89706,-26.26198,-18.90788,-29.63926,9.27356,-6.318733,-27.10771,17.0395,5.612942,-25.71388,20.9835,18.3209,-22.94747,16.46189,38,15,12,13,63,3
5,101,-22.17908,-45.20603,-25.81395,-19.24776,-29.08401,9.53006,-6.380451,-26.89439,17.30177,5.417271,-25.50884,21.1831,18.04316,-22.73165,16.60784,38,15,12,13,62,3
5,101,-22.01738,-45.29815,-25.69385,-19.28889,-28.99685,9.55027,-6.388489,-26.84078,17.3613,5.368206,-25.44208,21.23044,17.96591,-22.65728,16.64951,38,15,12,13,62,3
5,101,-21.81726,-45.51842,-25.48995,-19.35539,-28.8856,9.544144,-6.392166,-26.79651,17.41448,5.314758,-25.37604,21.27768,17.86568,-22.5816,16.68249,38,15,12,13,62,3
5,101,-21.6194,-45.61711,-25.35686,-19.40479,-28.93427,9.42215,-6.385712,-26.77493,17.35777,5.301392,-25.3094,21.24026,17.81747,-22.5156,16.63191,38,15,12,13,62,3
5,101,-21.55649,-45.46493,-25.65909,-19.22018,-29.46765,8.948669,-6.21627,-27.06166,17.08583,5.582691,-25.54015,20.98817,18.16972,-22.71458,16.44013,38,15,12,13,62,3
5,101,-21.91088,-45.10454,-26.111,-18.92894,-30.44606,8.255157,-6.08522,-27.36502,16.76204,5.856705,-25.76318,20.68893,18.5414,-22.90692,16.18153,37,15,12,13,62,3
5,101,-23.21911,-44.34715,-26.7086,-18.4685,-31.7014,7.731613,-6.095398,-27.73949,16.40098,6.002777,-26.06128,20.42897,18.72679,-23.16002,15.9341,36,15,12,13,63,3
5,101,-23.51814,-44.24532,-26.96422,-18.02783,-31.91983,8.133957,-6.124306,-28.05151,16.37509,6.032082,-26.4084,20.41757,18.71028,-23.44876,15.86373,37,14,12,13,63,3
5,101,-23.19361,-44.49096,-26.80903,-18.10983,-31.65538,8.455963,-6.160408,-28.245,16.4578,5.977051,-26.64146,20.47196,18.59695,-23.64035,15.8671,37,14,12,13,63,3
5,101,-22.37588,-44.94273,-26.45243,-18.2586,-31.64025,8.463318,-6.214058,-28.51837,16.49561,5.9048,-26.91888,20.48937,18.45559,-23.84457,15.82005,37,14,12,13,62,3
5,101,-22.67025,-44.6191,-26.54691,-18.14078,-32.32818,7.904007,-6.210693,-28.29155,16.35604,5.948563,-26.66498,20.38789,18.55812,-23.67116,15.70914,36,15,12,13,62,3
5,101,-23.34166,-44.35038,-26.80934,-17.71778,-32.71424,7.893066,-6.190689,-28.0986,16.2675,5.988167,-26.51965,20.33345,18.67322,-23.5833,15.68793,37,14,12,13,63,3
5,101,-22.50995,-45.17805,-26.35079,-17.71404,-32.05841,8.336746,-6.18428,-27.96365,16.48804,5.894806,-26.46581,20.51929,18.5146,-23.51264,15.83517,37,14,12,13,62,3
5,101,-21.52706,-45.65749,-25.96213,-17.86835,-31.97179,8.191833,-6.234413,-27.68705,16.56984,5.755089,-26.18272,20.60214,18.34526,-23.26794,15.92826,36,14,12,13,62,3
5,101,-21.06407,-45.85259,-25.62492,-18.02401,-31.51414,8.466782,-6.335869,-27.36531,16.80379,5.545181,-25.86742,20.80151,18.08625,-23.01782,16.08337,37,14,12,13,61,3
5,101,-22.06244,-44.57314,-26.00638,-18.85279,-30.09234,9.687477,-6.791321,-27.1208,17.18651,5.199287,-25.47994,20.71827,17.73155,-22.8049,15.72107,38,14,12,13,61,3
5,101,-21.37809,-44.90919,-25.99319,-18.9921,-30.51441,9.248436,-6.83255,-27.10886,17.19952,5.043392,-25.42954,20.87728,17.46161,-22.72575,15.95277,38,14,12,13,61,3
5,101,-20.82706,-45.17913,-25.87931,-18.65905,-31.17144,8.363007,-6.805283,-26.57475,17.29861,4.894581,-24.87769,21.06248,17.41089,-22.28355,16.23211,37,15,12,13,61,3
5,101,-20.86445,-45.15845,-26.09561,-18.23535,-31.54028,7.817451,-6.599121,-26.37764,17.06129,5.100143,-24.66251,20.98885,17.6677,-22.15926,16.29585,36,15,12,13,61,3
5,101,-20.43546,-45.60034,-25.9965,-18.158,-31.71024,7.590622,-6.421196,-26.52158,16.97308,5.250732,-24.7694,20.9557,17.72859,-22.25552,16.29787,36,15,12,13,61,3
5,101,-19.58323,-46.24223,-25.52475,-18.01788,-32.2231,7.046432,-6.388847,-26.54965,17.01958,5.175285,-24.71149,20.99989,17.80857,-22.20931,16.47186,35,16,12,13,61,3
5,101,-20.41386,-45.61588,-25.55746,-18.43169,-31.50021,7.765785,-6.90094,-26.26546,17.32206,4.746758,-24.26893,20.86981,17.551,-21.95084,16.20671,36,15,12,13,61,3
5,101,-20.55567,-45.46366,-25.22446,-18.99207,-30.54074,8.796585,-7.37278,-26.30803,17.55112,4.420654,-24.23181,20.7076,17.14931,-21.88828,15.77849,37,15,12,13,60,3
5,101,-21.52747,-44.61269,-25.54301,-19.0909,-30.0023,9.017044,-7.643906,-25.84126,17.67927,4.328949,-23.73955,20.58702,17.20798,-21.53604,15.58686,37,14,12,13,61,3
5,101,-22.50776,-44.11519,-25.77824,-19.31527,-29.51118,9.592094,-7.813942,-25.79054,17.81499,4.302052,-23.71812,20.57421,17.1717,-21.4944,15.46635,38,14,12,14,61,3
5,101,-22.71748,-44.34014,-25.75834,-19.37245,-29.31197,10.01524,-7.889679,-25.78279,18.02146,4.285202,-23.72041,20.65498,17.15552,-21.43803,15.44941,38,14,12,14,61,3
5,101,-23.06046,-44.24513,-25.89285,-19.29111,-29.21764,9.994339,-7.93795,-25.57562,18.10678,4.2911,-23.54498,20.72955,17.28691,-21.34695,15.58321,39,14,12,14,62,3
5,101,-23.44286,-44.37939,-25.98226,-19.03812,-29.00732,9.92028,-7.700588,-25.6759,18.05177,4.524437,-23.79424,20.8024,17.41667,-21.59221,15.71858,39,14,12,14,62,3
5,101,-23.33001,-44.58883,-25.8625,-18.99298,-29.0873,10.02711,-7.701168,-25.89174,18.0562,4.513653,-23.98914,20.83205,17.32748,-21.69585,15.70104,39,14,12,13,62,3
5,101,-22.92531,-44.88104,-25.67987,-18.76567,-29.22902,9.772202,-7.802074,-25.89288,18.08246,4.335747,-23.96149,20.90038,17.33638,-21.72012,15.84725,38,14,12,14,62,3
5,101,-54.20119,-33.27157,-26.8624,-19.04875,-37.35651,2.653759,-7.018547,-31.62479,11.8351,6.077347,-27.90352,15.82935,19.34777,-24.43259,11.41574,46,16,14,14,83,3
5,101,-56.98755,-34.13725,-25.39906,-19.17868,-37.82897,2.265789,-6.998283,-32.07135,11.66867,6.034164,-28.2196,15.67036,19.35093,-24.48367,11.1182,46,16,14,14,85,3
5,101,-57.20331,-35.87395,-24.48711,-19.34622,-38.70152,1.934471,-7.069679,-32.31931,11.98659,5.87088,-28.24206,15.88066,19.18033,-24.26267,11.1457,46,17,14,14,85,3
5,101,-55.82484,-37.6207,-23.96727,-19.6019,-39.68044,1.829613,-7.313461,-32.403,12.6586,5.482407,-28.14135,16.34882,18.70801,-23.9882,11.40361,44,17,13,14,83,3
5,101,-53.83147,-38.8941,-23.83562,-19.7224,-40.57732,0.9739685,-7.516571,-32.59634,12.8269,5.232452,-28.11724,16.60102,18.54979,-23.74677,11.52996,42,18,14,14,81,3
5,101,-51.29362,-40.09884,-24.19991,-19.6748,-41.30445,-0.5539665,-7.77623,-32.99174,12.51609,5.081268,-28.26344,16.6483,18.66557,-23.57868,11.60466,39,19,14,15,80,3
5,101,-49.30559,-41.66219,-24.10172,-19.89894,-41.94607,-2.02335,-8.06282,-33.27496,12.23818,4.980011,-28.46245,16.57362,18.67397,-23.55808,11.57521,36,20,14,15,78,3
5,101,-48.79218,-42.12764,-23.77543,-20.13785,-41.9763,-2.904808,-8.141724,-33.42767,11.78415,5.136612,-28.6124,16.3167,18.80032,-23.61467,11.39603,35,20,14,15,78,3
5,101,-47.88113,-43.53987,-23.43257,-20.50208,-42.41409,-3.914017,-8.420807,-33.69345,11.54602,4.994476,-28.86113,16.13234,18.59303,-23.77857,11.29255,33,21,14,15,77,3
5,101,-47.22433,-44.45656,-23.10908,-20.64586,-42.66015,-4.294521,-8.67041,-33.89161,11.40229,4.805786,-29.06721,15.98384,18.31068,-23.95948,11.23475,32,21,15,15,76,3
5,101,-47.2907,-44.6058,-22.99538,-20.87146,-42.63251,-4.927944,-8.702637,-33.72549,11.30918,4.846817,-29.03266,15.82286,18.25693,-23.97021,11.17865,32,22,15,15,76,3
5,101,-48.02487,-45.12347,-22.81258,-21.16866,-42.75642,-4.810467,-8.763458,-33.41343,11.78199,4.672424,-28.89639,16.03607,18.07089,-23.98322,11.427,32,22,14,14,77,3
5,101,-49.23773,-45.37745,-22.59054,-21.46426,-42.88373,-4.420084,-8.786057,-33.24595,12.1805,4.550461,-28.87489,16.23381,17.99664,-24.09443,11.6305,33,23,14,14,78,3
5,101,-49.51549,-44.89828,-22.81421,-22.08881,-42.58915,-4.330341,-8.723007,-32.96895,12.27823,4.664688,-28.87457,16.26859,18.17761,-24.28537,11.68322,33,23,14,14,78,3
5,101,-48.71414,-44.76247,-23.33389,-22.26643,-42.47008,-3.502483,-8.49765,-32.58315,12.82444,4.62114,-28.78516,16.58383,18.18461,-24.38739,11.98489,33,23,14,14,78,3
5,101,-46.98724,-44.83197,-23.86498,-22.35922,-42.4428,-2.704384,-8.316315,-32.2966,13.29978,4.511307,-28.72142,16.83549,18.16102,-24.48454,12.22305,32,23,13,15,77,3
5,101,-41.28189,-43.24127,-24.41425,-23.53006,-41.24108,-2.027664,-8.309006,-31.98417,12.90287,4.802063,-28.80576,16.33577,18.34765,-24.73621,11.98768,28,23,13,14,72,3
5,101,-38.44745,-42.34589,-24.12146,-23.40378,-40.58818,-1.095196,-8.152634,-31.86814,12.57688,4.984001,-28.93901,16.09065,18.49301,-24.96777,11.92899,27,22,13,14,69,3
5,101,-36.7224,-42.31727,-23.65524,-22.41575,-39.72085,0.8659744,-8.038414,-32.08059,12.57634,4.799339,-29.32481,16.07162,18.36156,-25.33703,12.00878,28,20,13,14,67,3
5,101,-34.53593,-40.77921,-24.19533,-22.03811,-38.38826,2.697945,-8.223267,-31.98124,12.36694,4.421249,-29.69757,15.86222,18.15917,-25.80336,11.83156,29,18,13,14,65,3
5,101,-32.76611,-39.33632,-24.10883,-21.94415,-37.00842,3.501541,-8.700966,-31.90709,12.1193,4.210228,-29.72424,15.41462,18.16587,-26.08959,11.45752,29,16,13,14,63,3
5,101,-33.79227,-36.00187,-24.4542,-22.00932,-34.1151,4.262566,-9.011391,-31.86079,11.95358,4.274567,-29.75563,14.62798,18.47434,-26.2561,10.9039,31,15,13,15,63,3
5,101,-36.04832,-35.77,-24.94864,-21.38573,-33.89919,5.680115,-9.072792,-31.54352,12.51571,4.169571,-29.41781,14.79491,18.29076,-25.91413,11.01144,34,14,13,15,65,3
5,101,-33.15398,-36.57317,-24.31213,-20.71755,-35.03774,6.17086,-9.130356,-31.63426,12.53361,3.764648,-29.38559,14.87518,17.63926,-26.18302,10.91537,32,13,13,14,62,3
5,101,-39.8291,-35.43697,-25.68734,-20.14693,-36.23718,6.347668,-8.95047,-32.21732,12.5896,3.761108,-29.47523,15.13777,17.53448,-26.01261,10.95768,37,13,13,14,68,3
5,101,-52.5318,-33.55165,-23.78724,-19.53931,-36.52876,6.865326,-8.008041,-32.22221,12.57281,4.617249,-29.17149,15.55076,18.02951,-25.64285,10.9807,45,13,13,14,79,3
5,101,-59.38733,-31.75848,-23.31002,-19.16284,-35.69072,7.684509,-7.167145,-32.05046,12.96672,5.497757,-28.93943,16.09928,18.71596,-25.35625,11.23868,50,13,13,14,85,3
5,101,-56.65862,-31.86296,-24.69097,-18.78907,-34.55814,7.875408,-6.470024,-31.93805,12.92548,6.293137,-29.02775,16.20078,19.41424,-25.46596,11.42717,50,13,13,14,84,3
5,101,-46.29604,-34.41313,-26.22677,-18.4237,-33.29456,8.537632,-6.012283,-31.10199,13.4118,6.732765,-28.65818,16.72284,19.73571,-25.3965,12.0231,44,13,13,14,76,3
5,101,-34.13893,-38.51344,-27.29746,-18.12433,-31.98218,9.285404,-5.764877,-29.88589,14.42704,6.860802,-27.97742,17.68694,19.76532,-25.07597,12.96803,40,13,13,14,68,3
5,101,-23.68491,-42.50931,-25.47554,-18.74565,-29.12049,11.71894,-5.847137,-28.09929,16.20264,6.553474,-26.72412,19.14779,19.31824,-24.06679,14.20654,39,13,12,13,61,3
5,101,-18.09916,-43.24018,-24.17256,-21.84247,-26.57265,13.93509,-7.084461,-26.02629,18.07762,5.335426,-25.01384,20.51133,18.27619,-22.57425,15.34735,41,15,12,14,57,3
5,101,-16.23139,-42.40176,-23.86028,-21.17871,-24.59396,15.32465,-5.897663,-24.67133,19.45539,5.704624,-23.87006,21.75378,18.3592,-21.73477,16.55569,43,15,11,13,57,3
5,101,-14.24025,-41.60847,-22.96774,-20.64456,-22.7377,16.03372,-5.707657,-23.48955,20.29795,5.862751,-22.94733,22.60956,18.37907,-21.16896,17.41825,43,15,11,13,55,3
5,101,-13.17239,-41.65724,-22.85336,-21.20712,-22.81149,15.25616,-6.056217,-23.13997,20.29869,5.679901,-22.59055,22.80928,18.25364,-21.04781,17.7129,43,15,12,13,55,3
5,101,-14.93873,-43.39904,-22.71576,-21.27132,-23.83127,14.11538,-6.174423,-22.96347,20.22133,5.612606,-22.08878,23.07051,18.14293,-20.62462,18.1244,42,16,12,13,57,3
5,101,-16.26922,-43.87717,-22.46751,-20.84629,-23.89587,14.32174,-6.371574,-23.22147,20.26132,5.37719,-22.10631,23.29052,17.86186,-20.53876,18.26046,42,15,12,13,58,3
5,101,-16.8768,-43.36296,-22.28918,-20.45045,-23.85141,14.73989,-6.616055,-23.71286,20.18825,5.107418,-22.50124,23.25872,17.63155,-20.75159,18.10088,42,14,12,13,57,3
5,101,-15.58248,-42.79882,-22.16707,-20.08235,-24.19794,14.98576,-6.591433,-24.09531,20.29229,4.975887,-22.81102,23.30992,17.45056,-20.94493,18.07092,41,14,12,13,56,3
5,101,-14.45741,-42.79578,-22.07434,-19.91548,-24.54076,15.2452,-6.482355,-24.43893,20.44793,4.913395,-23.0757,23.40275,17.27896,-21.14684,18.13757,41,14,11,13,55,3
5,101,-14.32817,-42.71947,-22.18323,-19.96266,-24.36105,15.42916,-6.392269,-24.53018,20.4411,4.949972,-23.16406,23.36754,17.21856,-21.26193,18.09707,42,14,11,13,55,3
5,101,-14.97842,-41.80385,-22.84814,-20.31565,-24.13503,14.98518,-6.309877,-24.517,20.05795,5.079016,-23.25784,23.03696,17.24772,-21.5177,17.83964,42,14,11,13,55,3
5,101,-15.10832,-41.65961,-23.10805,-20.46949,-24.33467,14.73001,-6.271891,-24.43678,19.99621,5.156853,-23.18318,22.95536,17.30806,-21.51189,17.80006,41,15,11,13,55,3
5,101,-15.0536,-41.26595,-23.57318,-21.23721,-24.86186,13.64288,-6.091366,-23.79654,19.60764,5.49288,-22.63359,22.5034,17.68593,-21.27284,17.52992,41,16,11,13,56,3
5,101,-15.31273,-42.16281,-23.33233,-21.32113,-24.93512,13.50567,-5.950649,-23.30327,19.61325,5.637629,-22.15416,22.43719,17.85977,-20.87619,17.49063,41,16,11,13,56,3
5,101,-16.14677,-42.57584,-23.48601,-21.4352,-25.09048,13.4412,-5.910997,-23.19714,19.60188,5.704851,-22.01779,22.41724,17.94603,-20.75412,17.48516,41,16,12,13,57,3
5,101,-17.95156,-42.77956,-24.28697,-21.41674,-26.31725,12.87303,-5.93399,-23.30287,19.50552,5.818707,-22.0177,22.37997,18.11531,-20.72966,17.4669,40,17,12,13,59,3
5,101,-18.98932,-42.48286,-24.8748,-20.73357,-27.24427,12.2807,-6.238197,-23.6332,19.18719,5.651844,-22.22682,22.15233,18.04433,-20.87238,17.27328,40,16,12,13,60,3
5,101,-20.15913,-41.93916,-25.31348,-20.87041,-27.35538,11.96573,-6.733707,-23.9106,18.80392,5.289845,-22.43869,21.76965,17.83186,-20.9744,16.94298,40,16,12,13,60,3
5,101,-21.73856,-41.19293,-26.35208,-19.59344,-29.39801,9.970474,-7.134087,-24.16589,17.92452,5.389313,-22.65005,21.36523,18.42118,-21.02489,16.99007,38,15,13,13,62,3
5,101,-23.33012,-40.8395,-27.42101,-18.7311,-31.64171,8.114143,-6.779655,-24.92264,17.24948,4.980606,-23.11815,20.82626,18.46786,-21.25771,16.69755,36,16,12,14,63,3
5,101,-25.35169,-41.38493,-28.67879,-17.79905,-35.22397,4.667221,-6.038795,-26.70777,15.58003,5.901909,-24.55076,19.72496,18.79331,-21.92352,15.56019,34,18,12,13,65,3
5,101,-29.06456,-40.54168,-29.56778,-17.36389,-36.59422,3.885315,-6.023956,-27.92458,14.67278,6.375313,-25.67436,19.09209,19.3156,-22.78429,15.10757,35,17,13,13,68,3
5,101,-30.72066,-40.4558,-29.80243,-17.34996,-36.7191,3.942947,-6.058685,-28.63516,14.30728,6.541183,-26.35094,18.8015,19.4706,-23.29884,14.864,36,17,13,13,69,3
5,101,-32.98203,-39.81766,-30.35235,-17.27176,-37.77495,2.502945,-6.040695,-29.19419,13.63428,6.85495,-26.8429,18.11626,19.99852,-23.66309,14.21628,36,17,13,14,71,3
5,101,-35.64075,-38.81253,-30.47878,-17.407,-37.90273,2.756172,-6.092964,-29.61368,13.39207,6.961563,-27.25788,17.76394,20.19341,-23.98917,13.82017,37,17,13,14,72,3
5,101,-36.66268,-38.62679,-30.4236,-17.4181,-38.0555,3.08094,-6.301872,-29.65501,13.71429,6.790535,-27.27909,17.97724,20.02455,-23.98369,13.8725,38,17,13,14,73,3
5,101,-36.3046,-38.87595,-30.16657,-17.31153,-38.68064,2.325546,-6.458214,-29.09732,13.97229,6.603798,-26.68291,18.17076,19.86359,-23.52451,13.95974,37,18,13,14,73,3
5,101,-36.76491,-38.55133,-30.20769,-17.32709,-38.66632,2.350266,-6.597641,-28.96424,14.18036,6.433945,-26.41331,18.3133,19.71236,-23.22849,14.00381,37,18,13,14,73,3
5,101,-37.37833,-38.93321,-29.84815,-17.58056,-38.93608,1.467049,-6.565582,-29.16602,14.00994,6.407425,-26.38429,18.13815,19.67976,-23.11266,13.81541,37,19,13,14,73,3
5,101,-38.88009,-39.21976,-28.94156,-18.47903,-38.34692,0.8710175,-6.556419,-29.31448,13.33591,6.374184,-26.32104,17.51451,19.73826,-23.0832,13.26752,36,19,13,14,74,3
5,101,-41.21671,-39.91585,-27.81297,-19.12959,-37.99511,0.9945679,-6.498734,-29.45142,12.72044,6.326698,-26.26657,16.95949,19.79851,-23.03851,12.76176,36,19,13,14,75,3
5,101,-43.78268,-41.82582,-26.63631,-19.69986,-39.31919,-0.7795715,-6.44725,-29.81712,12.05465,6.369644,-26.50038,16.60996,20.0406,-23.22923,12.42729,35,20,14,14,77,3
5,101,-44.22443,-44.25558,-25.89537,-20.19597,-41.09853,-2.928432,-6.626785,-29.92722,11.68707,6.241837,-26.58961,16.34726,20.05501,-23.16992,12.08874,33,22,14,14,77,3
5,101,-42.72371,-46.34508,-25.06222,-20.77155,-42.13032,-5.145329,-6.708954,-29.93587,11.11136,6.347229,-26.75648,15.89066,20.11189,-23.20713,11.60875,29,24,14,14,76,3
5,101,-41.06107,-47.96263,-24.41329,-20.96158,-42.31892,-5.552334,-6.78923,-29.94678,10.77283,6.367264,-27.00554,15.66883,19.97115,-23.35209,11.35389,28,24,14,14,74,3
5,101,-38.26134,-49.03994,-24.13441,-20.66284,-42.51716,-5.111504,-6.939484,-29.61499,11.26134,6.114594,-26.93374,16.04199,19.67116,-23.33189,11.63401,26,24,14,14,72,3
5,101,-35.93474,-49.74359,-24.03075,-20.34688,-42.21896,-4.31855,-7.030167,-29.48938,11.81266,5.887039,-26.97127,16.46552,19.43971,-23.40033,11.99816,26,24,13,14,71,3
5,101,-35.14146,-50.06069,-24.05761,-20.19733,-41.54338,-2.904953,-6.987534,-29.4844,12.31555,5.816895,-26.96794,16.86144,19.38438,-23.4529,12.374,27,23,13,14,70,3
5,101,-35.42487,-49.18831,-24.71702,-20.33037,-41.19571,-2.253967,-6.824539,-29.51461,12.80602,5.941406,-26.84985,17.18817,19.52191,-23.38024,12.74013,28,23,13,14,71,3
5,101,-36.10504,-48.1792,-25.32596,-20.3578,-41.30058,-2.665035,-6.684708,-29.7669,12.92067,6.132126,-26.94103,17.20366,19.71788,-23.41461,12.81687,28,23,13,14,72,3
5,101,-38.5182,-45.54481,-26.68814,-20.08214,-40.87563,-2.602036,-6.386597,-30.44386,13.21798,6.551025,-27.3354,17.41937,20.11009,-23.66763,13.11285,30,23,13,14,74,3
5,101,-38.25813,-42.9156,-28.35429,-19.26714,-40.36556,-1.622009,-6.218094,-30.34696,13.99764,6.772018,-27.34818,18.14698,20.18261,-23.84122,13.7218,32,22,13,14,74,3
5,101,-35.42603,-42.48678,-29.23937,-18.16313,-40.30724,-0.7018204,-6.089073,-29.81886,14.78522,6.827324,-27.13161,18.98739,20.04137,-23.87908,14.5236,33,22,13,14,73,3
5,101,-31.25637,-42.6558,-29.28293,-16.57069,-35.84941,6.641937,-6.203644,-27.83022,17.45623,6.068024,-25.59094,21.09388,18.84864,-23.02725,16.40291,39,16,12,13,70,3
5,101,-29.7729,-43.27203,-28.65897,-16.5434,-34.2195,8.218719,-6.369329,-27.05236,18.01112,5.747061,-24.93773,21.49582,18.33301,-22.59622,16.68481,40,15,12,13,69,3
5,101,-25.77405,-44.19435,-27.21194,-17.22537,-30.53938,10.73848,-6.984695,-25.76357,18.98537,5.639877,-24.02775,22.37943,18.37322,-22.28075,17.62225,41,13,13,13,66,3
5,101,-22.43764,-45.60307,-25.72215,-18.31267,-27.34258,12.41336,-6.19257,-24.65359,19.83308,5.98264,-23.06803,23.23319,18.10848,-21.54666,18.33573,42,14,12,13,64,3
5,101,-21.59203,-46.02328,-25.42219,-18.16839,-27.22485,12.02088,-6.148692,-24.31797,20.00529,5.577185,-22.64539,23.44296,17.62267,-21.21552,18.54959,42,14,12,13,63,3
5,101,-20.33511,-46.93764,-25.03304,-17.43465,-29.53197,10.66095,-6.615456,-24.8771,19.99789,5.115805,-22.96237,23.48019,17.1641,-21.32307,18.54537,39,15,12,13,62,3
5,101,-22.70638,-46.84955,-24.37994,-17.87017,-31.49663,9.037613,-7.674244,-25.1843,19.40065,4.974623,-23.05302,22.92407,17.13042,-21.30319,18.01855,37,15,13,13,63,3
5,101,-27.69873,-46.51013,-23.3336,-18.68462,-32.61774,7.175117,-8.112198,-25.46883,18.05079,4.745262,-23.00557,21.68213,17.67059,-21.41702,17.07439,34,16,13,13,65,3
5,101,-31.10973,-45.90642,-22.55894,-18.9721,-32.0159,6.162643,-7.501144,-26.28876,16.43556,4.97892,-23.74974,20.22333,17.6059,-21.92218,15.84511,34,16,13,13,66,3
5,101,-33.16315,-45.3873,-22.11093,-18.85994,-30.53587,6.915314,-7.16568,-26.97137,15.5274,4.923359,-24.55618,19.16661,17.61924,-22.62445,14.90847,35,14,12,13,66,3
5,101,-34.21755,-45.45771,-21.86277,-18.76156,-29.66261,7.507072,-7.099873,-27.32681,14.89597,4.94619,-25.00383,18.3699,17.79483,-23.08292,14.10194,36,14,12,13,67,3
5,101,-34.12214,-46.58337,-21.7815,-18.64835,-29.64675,7.711365,-7.095505,-27.92535,14.42125,4.901367,-25.50938,17.77198,17.81983,-23.54701,13.44752,37,13,12,13,66,3
5,101,-33.5684,-47.12401,-22.07013,-18.53757,-29.35809,8.006317,-7.08297,-28.31235,14.14796,4.819427,-25.87231,17.39089,17.77016,-23.81221,13.0293,38,13,12,13,66,3
5,101,-33.59502,-46.22363,-23.27391,-18.70561,-29.05927,9.407837,-7.110191,-27.83858,15.21101,5.210793,-25.1313,18.11411,17.9929,-23.33633,13.41393,39,13,12,13,67,3
5,101,-32.8796,-45.70804,-23.81508,-18.99023,-28.23409,10.68598,-7.389694,-27.30724,16.0723,5.258034,-24.4193,18.74499,17.96728,-22.84027,13.69263,41,12,13,13,67,3
5,101,-32.2206,-45.79581,-23.68927,-19.28102,-27.40959,11.42728,-7.604721,-26.70713,16.51927,5.379906,-23.78585,19.14378,18.13065,-22.29725,13.93999,41,12,13,13,67,3
5,101,-32.40744,-45.32771,-23.38164,-19.82641,-26.09997,12.48662,-7.789635,-26.17972,17.0219,5.331635,-23.38526,19.55894,18.09661,-21.93751,14.15768,42,12,13,13,67,3
